trein_id,dienst_datum,reizigers,zitplaatsen_beschikbaar,bezettingsgraad_pct
SPR2000,2024-11-01,412,680,60.6
IC1013,2024-11-01,367,360,101.9
SPR2016,2024-11-01,875,680,128.7
IC1022,2024-11-01,317,360,88.1
IC1048,2024-11-01,273,280,97.5
SPR2018,2024-11-01,356,510,69.8
IC1036,2024-11-01,459,420,109.3
SPR2019,2024-11-01,428,480,89.2
SPR2022,2024-11-01,580,510,113.7
SPR2004,2024-11-01,440,640,68.8
IC1031,2024-11-01,235,360,65.3
SPR2014,2024-11-01,541,680,79.6
IC1032,2024-11-01,259,360,71.9
IC1034,2024-11-01,398,340,117.1
IC1002,2024-11-01,610,540,113.0
IC1019,2024-11-01,459,360,127.5
IC1049,2024-11-01,219,340,64.4
SPR2029,2024-11-01,256,320,80.0
SPR2028,2024-11-01,358,280,127.9
SPR2015,2024-11-01,283,420,67.4
IC1040,2024-11-01,301,320,94.1
IC1039,2024-11-01,381,360,105.8
IC1011,2024-11-01,410,540,75.9
IC1005,2024-11-01,411,360,114.2
IC1044,2024-11-01,430,360,119.4
SPR2010,2024-11-01,298,340,87.6
IC1029,2024-11-01,524,480,109.2
IC1016,2024-11-01,330,340,97.1
IC1017,2024-11-01,774,720,107.5
IC1020,2024-11-01,622,680,91.5
SPR2009,2024-11-01,212,340,62.4
IC1007,2024-11-01,595,720,82.6
IC1025,2024-11-01,225,280,80.4
IC1001,2024-11-01,598,480,124.6
IC1015,2024-11-01,580,640,90.6
IC1027,2024-11-01,345,280,123.2
IC1033,2024-11-01,205,340,60.3
SPR2008,2024-11-02,375,360,104.2
IC1011,2024-11-02,469,510,92.0
IC1008,2024-11-02,353,560,63.0
SPR2010,2024-11-02,519,560,92.7
SPR2024,2024-11-02,443,510,86.9
SPR2004,2024-11-02,254,340,74.7
IC1030,2024-11-02,366,560,65.4
IC1038,2024-11-02,784,680,115.3
SPR2005,2024-11-02,738,720,102.5
IC1042,2024-11-02,344,340,101.2
IC1013,2024-11-02,789,640,123.3
IC1044,2024-11-02,219,360,60.8
IC1018,2024-11-02,665,680,97.8
SPR2013,2024-11-02,861,680,126.6
SPR2011,2024-11-02,658,720,91.4
SPR2027,2024-11-02,474,510,92.9
SPR2009,2024-11-02,220,340,64.7
IC1036,2024-11-02,786,720,109.2
SPR2022,2024-11-02,385,340,113.2
SPR2002,2024-11-02,390,560,69.6
IC1039,2024-11-02,293,280,104.6
SPR2017,2024-11-02,482,560,86.1
IC1046,2024-11-02,557,560,99.5
SPR2015,2024-11-02,300,280,107.1
IC1003,2024-11-02,455,680,66.9
IC1005,2024-11-02,389,480,81.0
IC1007,2024-11-02,380,320,118.8
IC1000,2024-11-02,244,340,71.8
SPR2019,2024-11-02,379,360,105.3
IC1026,2024-11-02,497,420,118.3
SPR2016,2024-11-02,663,640,103.6
IC1002,2024-11-02,827,720,114.9
SPR2023,2024-11-02,301,320,94.1
IC1015,2024-11-02,511,420,121.7
SPR2003,2024-11-02,343,320,107.2
IC1012,2024-11-02,428,510,83.9
IC1021,2024-11-02,616,640,96.2
IC1017,2024-11-02,673,640,105.2
IC1035,2024-11-02,368,320,115.0
IC1048,2024-11-02,301,420,71.7
IC1041,2024-11-03,698,540,129.3
IC1023,2024-11-03,197,280,70.4
IC1006,2024-11-03,333,340,97.9
SPR2026,2024-11-03,391,640,61.1
IC1035,2024-11-03,617,680,90.7
IC1016,2024-11-03,337,560,60.2
IC1044,2024-11-03,467,720,64.9
IC1009,2024-11-03,501,510,98.2
SPR2028,2024-11-03,257,280,91.8
IC1046,2024-11-03,328,510,64.3
IC1015,2024-11-03,425,340,125.0
IC1039,2024-11-03,574,680,84.4
SPR2020,2024-11-03,380,340,111.8
SPR2024,2024-11-03,534,420,127.1
SPR2013,2024-11-03,791,640,123.6
IC1011,2024-11-03,603,560,107.7
IC1005,2024-11-03,220,360,61.1
IC1020,2024-11-03,503,480,104.8
SPR2005,2024-11-03,276,420,65.7
IC1036,2024-11-03,575,640,89.8
SPR2012,2024-11-03,446,360,123.9
IC1047,2024-11-03,382,560,68.2
SPR2009,2024-11-03,557,510,109.2
SPR2027,2024-11-03,383,480,79.8
IC1043,2024-11-03,256,360,71.1
SPR2010,2024-11-03,491,640,76.7
SPR2014,2024-11-03,601,680,88.4
IC1022,2024-11-03,325,280,116.1
IC1017,2024-11-03,614,640,95.9
SPR2004,2024-11-03,287,340,84.4
IC1029,2024-11-03,202,280,72.1
IC1021,2024-11-03,497,640,77.7
IC1049,2024-11-03,429,340,126.2
IC1040,2024-11-03,241,320,75.3
SPR2011,2024-11-03,463,560,82.7
IC1026,2024-11-03,263,280,93.9
SPR2007,2024-11-03,513,560,91.6
IC1048,2024-11-03,455,560,81.2
IC1037,2024-11-03,171,280,61.1
IC1033,2024-11-03,800,680,117.6
IC1020,2024-11-04,418,640,65.3
IC1026,2024-11-04,830,720,115.3
SPR2001,2024-11-04,554,680,81.5
IC1011,2024-11-04,445,360,123.6
SPR2002,2024-11-04,530,560,94.6
IC1044,2024-11-04,206,340,60.6
IC1040,2024-11-04,327,340,96.2
IC1028,2024-11-04,346,280,123.6
IC1027,2024-11-04,351,560,62.7
IC1034,2024-11-04,441,480,91.9
IC1012,2024-11-04,305,280,108.9
IC1018,2024-11-04,349,540,64.6
IC1046,2024-11-04,488,640,76.2
IC1000,2024-11-04,174,280,62.1
IC1037,2024-11-04,475,480,99.0
IC1013,2024-11-04,421,360,116.9
IC1039,2024-11-04,543,640,84.8
IC1010,2024-11-04,461,680,67.8
IC1008,2024-11-04,658,680,96.8
IC1035,2024-11-04,434,360,120.6
IC1017,2024-11-04,323,320,100.9
IC1024,2024-11-04,240,320,75.0
SPR2005,2024-11-04,481,640,75.2
IC1041,2024-11-04,469,560,83.8
SPR2021,2024-11-04,335,510,65.7
IC1025,2024-11-04,499,510,97.8
SPR2012,2024-11-04,358,280,127.9
SPR2027,2024-11-04,372,320,116.3
IC1005,2024-11-04,550,560,98.2
SPR2026,2024-11-04,671,540,124.3
IC1043,2024-11-04,341,340,100.3
SPR2028,2024-11-04,324,280,115.7
SPR2024,2024-11-04,371,510,72.7
IC1003,2024-11-04,205,280,73.2
IC1033,2024-11-04,434,360,120.6
SPR2017,2024-11-04,243,320,75.9
SPR2009,2024-11-04,355,360,98.6
SPR2019,2024-11-04,382,510,74.9
IC1007,2024-11-04,553,540,102.4
IC1001,2024-11-04,588,640,91.9
IC1011,2024-11-05,492,420,117.1
IC1038,2024-11-05,728,640,113.8
IC1022,2024-11-05,489,640,76.4
IC1002,2024-11-05,690,720,95.8
SPR2024,2024-11-05,437,340,128.5
IC1014,2024-11-05,309,320,96.6
IC1021,2024-11-05,462,510,90.6
SPR2020,2024-11-05,454,720,63.1
SPR2006,2024-11-05,542,540,100.4
IC1003,2024-11-05,353,280,126.1
IC1037,2024-11-05,345,280,123.2
SPR2023,2024-11-05,559,510,109.6
IC1033,2024-11-05,284,340,83.5
IC1049,2024-11-05,569,510,111.6
SPR2001,2024-11-05,671,680,98.7
IC1020,2024-11-05,671,680,98.7
SPR2026,2024-11-05,563,480,117.3
SPR2016,2024-11-05,321,420,76.4
IC1009,2024-11-05,724,720,100.6
SPR2005,2024-11-05,520,510,102.0
IC1032,2024-11-05,399,320,124.7
IC1048,2024-11-05,222,360,61.7
IC1017,2024-11-05,336,360,93.3
SPR2015,2024-11-05,501,640,78.3
IC1018,2024-11-05,498,420,118.6
IC1035,2024-11-05,292,360,81.1
SPR2018,2024-11-05,509,640,79.5
IC1013,2024-11-05,450,420,107.1
IC1044,2024-11-05,574,720,79.7
IC1031,2024-11-05,476,540,88.1
SPR2008,2024-11-05,261,420,62.1
IC1028,2024-11-05,305,360,84.7
IC1001,2024-11-05,589,540,109.1
SPR2021,2024-11-05,631,640,98.6
IC1012,2024-11-05,377,540,69.8
IC1047,2024-11-05,399,340,117.4
IC1008,2024-11-05,283,340,83.2
IC1039,2024-11-05,412,340,121.2
IC1030,2024-11-05,404,340,118.8
IC1019,2024-11-05,238,340,70.0
SPR2002,2024-11-06,346,280,123.6
IC1020,2024-11-06,333,510,65.3
IC1010,2024-11-06,453,510,88.8
IC1009,2024-11-06,258,360,71.7
IC1001,2024-11-06,286,420,68.1
IC1043,2024-11-06,285,420,67.9
IC1049,2024-11-06,216,360,60.0
SPR2007,2024-11-06,415,360,115.3
IC1047,2024-11-06,563,720,78.2
IC1045,2024-11-06,388,640,60.6
IC1026,2024-11-06,483,640,75.5
SPR2001,2024-11-06,345,540,63.9
SPR2015,2024-11-06,404,640,63.1
SPR2023,2024-11-06,323,280,115.4
SPR2028,2024-11-06,310,510,60.8
IC1025,2024-11-06,867,720,120.4
IC1003,2024-11-06,378,510,74.1
SPR2019,2024-11-06,430,340,126.5
IC1022,2024-11-06,632,560,112.9
IC1018,2024-11-06,216,280,77.1
IC1033,2024-11-06,257,320,80.3
SPR2024,2024-11-06,442,560,78.9
IC1013,2024-11-06,211,280,75.4
SPR2005,2024-11-06,324,420,77.1
IC1005,2024-11-06,551,540,102.0
IC1036,2024-11-06,296,280,105.7
IC1002,2024-11-06,209,280,74.6
IC1040,2024-11-06,334,280,119.3
SPR2008,2024-11-06,409,360,113.6
SPR2025,2024-11-06,527,560,94.1
SPR2009,2024-11-06,197,280,70.4
IC1007,2024-11-06,369,420,87.9
IC1042,2024-11-06,469,540,86.9
IC1031,2024-11-06,590,480,122.9
SPR2018,2024-11-06,409,340,120.3
SPR2026,2024-11-06,450,720,62.5
IC1006,2024-11-06,193,320,60.3
IC1032,2024-11-06,639,560,114.1
IC1000,2024-11-06,189,280,67.5
SPR2020,2024-11-06,236,320,73.8
SPR2017,2024-11-07,908,720,126.1
SPR2002,2024-11-07,272,320,85.0
IC1028,2024-11-07,380,320,118.8
SPR2005,2024-11-07,457,640,71.4
IC1023,2024-11-07,451,420,107.4
IC1018,2024-11-07,706,680,103.8
IC1006,2024-11-07,401,360,111.4
IC1045,2024-11-07,386,480,80.4
IC1032,2024-11-07,292,420,69.5
SPR2006,2024-11-07,444,680,65.3
IC1030,2024-11-07,366,340,107.6
SPR2025,2024-11-07,574,540,106.3
IC1044,2024-11-07,208,340,61.2
SPR2000,2024-11-07,428,420,101.9
IC1041,2024-11-07,252,360,70.0
SPR2029,2024-11-07,226,360,62.8
SPR2013,2024-11-07,490,510,96.1
IC1001,2024-11-07,318,420,75.7
SPR2020,2024-11-07,312,320,97.5
IC1036,2024-11-07,705,640,110.2
IC1019,2024-11-07,599,480,124.8
IC1005,2024-11-07,469,560,83.8
IC1035,2024-11-07,644,720,89.4
IC1016,2024-11-07,200,280,71.4
IC1000,2024-11-07,397,360,110.3
SPR2004,2024-11-07,799,680,117.5
SPR2007,2024-11-07,524,480,109.2
IC1031,2024-11-07,464,510,91.0
IC1011,2024-11-07,277,280,98.9
IC1025,2024-11-07,384,510,75.3
SPR2022,2024-11-07,568,510,111.4
IC1043,2024-11-07,340,320,106.2
SPR2012,2024-11-07,349,280,124.6
IC1004,2024-11-07,279,280,99.6
IC1029,2024-11-07,404,360,112.2
IC1009,2024-11-07,608,640,95.0
SPR2028,2024-11-07,497,420,118.3
SPR2016,2024-11-07,731,720,101.5
IC1007,2024-11-07,388,420,92.4
IC1039,2024-11-07,238,340,70.0
SPR2026,2024-11-08,558,480,116.3
IC1026,2024-11-08,629,540,116.5
IC1029,2024-11-08,393,480,81.9
IC1003,2024-11-08,509,560,90.9
SPR2009,2024-11-08,604,680,88.8
IC1034,2024-11-08,284,340,83.5
SPR2029,2024-11-08,340,360,94.4
IC1038,2024-11-08,343,360,95.3
SPR2018,2024-11-08,235,360,65.3
IC1048,2024-11-08,500,640,78.1
IC1025,2024-11-08,357,560,63.7
SPR2002,2024-11-08,798,720,110.8
SPR2025,2024-11-08,750,680,110.3
IC1031,2024-11-08,272,340,80.0
SPR2004,2024-11-08,422,420,100.5
SPR2023,2024-11-08,432,480,90.0
IC1047,2024-11-08,254,360,70.6
SPR2013,2024-11-08,545,510,106.9
SPR2001,2024-11-08,776,680,114.1
IC1030,2024-11-08,283,340,83.2
IC1020,2024-11-08,613,640,95.8
IC1001,2024-11-08,370,510,72.5
IC1000,2024-11-08,327,510,64.1
SPR2014,2024-11-08,219,280,78.2
SPR2021,2024-11-08,657,560,117.3
IC1016,2024-11-08,774,680,113.8
IC1005,2024-11-08,214,280,76.4
IC1044,2024-11-08,206,320,64.4
IC1006,2024-11-08,637,540,118.0
SPR2022,2024-11-08,289,280,103.2
IC1027,2024-11-08,225,340,66.2
IC1039,2024-11-08,702,640,109.7
SPR2028,2024-11-08,616,640,96.2
IC1042,2024-11-08,501,720,69.6
IC1021,2024-11-08,172,280,61.4
SPR2006,2024-11-08,427,360,118.6
IC1024,2024-11-08,287,360,79.7
IC1023,2024-11-08,353,360,98.1
IC1014,2024-11-08,197,280,70.4
IC1004,2024-11-08,515,480,107.3
SPR2002,2024-11-09,229,360,63.6
IC1028,2024-11-09,497,420,118.3
SPR2029,2024-11-09,279,280,99.6
IC1031,2024-11-09,428,640,66.9
IC1046,2024-11-09,553,560,98.8
SPR2019,2024-11-09,571,640,89.2
IC1002,2024-11-09,538,680,79.1
IC1005,2024-11-09,342,320,106.9
IC1049,2024-11-09,326,280,116.4
IC1030,2024-11-09,327,480,68.1
IC1027,2024-11-09,443,560,79.1
SPR2028,2024-11-09,455,640,71.1
IC1039,2024-11-09,257,280,91.8
IC1004,2024-11-09,325,540,60.2
IC1012,2024-11-09,738,680,108.5
IC1040,2024-11-09,176,280,62.9
IC1041,2024-11-09,204,280,72.9
IC1006,2024-11-09,573,480,119.4
IC1021,2024-11-09,562,480,117.1
SPR2018,2024-11-09,660,640,103.1
IC1003,2024-11-09,616,560,110.0
SPR2023,2024-11-09,336,340,98.8
IC1036,2024-11-09,244,280,87.1
SPR2007,2024-11-09,322,420,76.7
IC1026,2024-11-09,444,360,123.3
SPR2010,2024-11-09,835,680,122.8
IC1035,2024-11-09,343,280,122.5
IC1017,2024-11-09,346,280,123.6
SPR2008,2024-11-09,385,340,113.2
IC1048,2024-11-09,626,510,122.7
SPR2004,2024-11-09,508,420,121.0
SPR2003,2024-11-09,220,280,78.6
IC1018,2024-11-09,643,540,119.1
IC1013,2024-11-09,675,680,99.3
IC1043,2024-11-09,404,420,96.2
IC1000,2024-11-09,370,540,68.5
IC1020,2024-11-09,382,320,119.4
IC1033,2024-11-09,419,510,82.2
IC1034,2024-11-09,418,560,74.6
IC1015,2024-11-09,377,320,117.8
IC1006,2024-11-10,420,680,61.8
SPR2029,2024-11-10,310,420,73.8
IC1007,2024-11-10,320,340,94.1
SPR2005,2024-11-10,342,280,122.1
IC1022,2024-11-10,252,280,90.0
IC1040,2024-11-10,302,420,71.9
SPR2012,2024-11-10,339,360,94.2
SPR2002,2024-11-10,291,280,103.9
SPR2027,2024-11-10,872,720,121.1
IC1011,2024-11-10,593,510,116.3
IC1001,2024-11-10,583,510,114.3
IC1031,2024-11-10,604,640,94.4
SPR2028,2024-11-10,630,510,123.5
SPR2008,2024-11-10,437,360,121.4
SPR2018,2024-11-10,577,510,113.1
SPR2022,2024-11-10,415,360,115.3
IC1002,2024-11-10,789,640,123.3
SPR2024,2024-11-10,537,640,83.9
IC1045,2024-11-10,431,340,126.8
SPR2014,2024-11-10,353,510,69.2
SPR2001,2024-11-10,437,360,121.4
IC1024,2024-11-10,212,280,75.7
SPR2023,2024-11-10,415,420,98.8
SPR2025,2024-11-10,721,720,100.1
IC1023,2024-11-10,401,320,125.3
SPR2020,2024-11-10,253,320,79.1
IC1033,2024-11-10,483,540,89.4
IC1019,2024-11-10,378,540,70.0
IC1042,2024-11-10,333,340,97.9
IC1025,2024-11-10,297,340,87.4
IC1000,2024-11-10,656,720,91.1
IC1039,2024-11-10,233,360,64.7
IC1049,2024-11-10,804,680,118.2
IC1003,2024-11-10,237,280,84.6
SPR2003,2024-11-10,376,360,104.4
IC1015,2024-11-10,500,480,104.2
IC1016,2024-11-10,533,510,104.5
IC1034,2024-11-10,274,360,76.1
SPR2016,2024-11-10,343,510,67.3
IC1029,2024-11-10,441,680,64.9
IC1049,2024-11-11,678,680,99.7
IC1033,2024-11-11,239,360,66.4
SPR2011,2024-11-11,474,540,87.8
IC1020,2024-11-11,582,480,121.2
SPR2004,2024-11-11,470,720,65.3
IC1031,2024-11-11,675,640,105.5
IC1007,2024-11-11,503,560,89.8
SPR2023,2024-11-11,673,560,120.2
SPR2001,2024-11-11,571,510,112.0
SPR2000,2024-11-11,191,280,68.2
SPR2015,2024-11-11,514,640,80.3
IC1028,2024-11-11,439,420,104.5
IC1032,2024-11-11,201,280,71.8
IC1017,2024-11-11,487,420,116.0
SPR2024,2024-11-11,392,510,76.9
IC1002,2024-11-11,378,320,118.1
IC1042,2024-11-11,330,420,78.6
SPR2010,2024-11-11,270,360,75.0
SPR2005,2024-11-11,642,510,125.9
SPR2007,2024-11-11,533,510,104.5
IC1043,2024-11-11,528,540,97.8
SPR2018,2024-11-11,202,320,63.1
IC1000,2024-11-11,334,420,79.5
IC1037,2024-11-11,370,540,68.5
IC1015,2024-11-11,455,640,71.1
IC1024,2024-11-11,376,480,78.3
SPR2008,2024-11-11,222,320,69.4
IC1034,2024-11-11,590,480,122.9
IC1029,2024-11-11,224,340,65.9
IC1011,2024-11-11,576,480,120.0
IC1041,2024-11-11,598,640,93.4
IC1040,2024-11-11,255,360,70.8
IC1047,2024-11-11,697,720,96.8
IC1010,2024-11-11,408,340,120.0
SPR2002,2024-11-11,440,360,122.2
SPR2016,2024-11-11,543,640,84.8
IC1009,2024-11-11,342,320,106.9
IC1046,2024-11-11,206,320,64.4
IC1022,2024-11-11,455,480,94.8
IC1013,2024-11-11,516,680,75.9
IC1028,2024-11-12,582,720,80.8
SPR2004,2024-11-12,332,360,92.2
IC1049,2024-11-12,669,540,123.9
SPR2020,2024-11-12,799,680,117.5
IC1031,2024-11-12,295,340,86.8
IC1027,2024-11-12,504,540,93.3
SPR2008,2024-11-12,436,360,121.1
SPR2026,2024-11-12,315,480,65.6
IC1005,2024-11-12,731,640,114.2
IC1012,2024-11-12,402,560,71.8
IC1042,2024-11-12,572,720,79.4
IC1017,2024-11-12,541,720,75.1
IC1021,2024-11-12,335,340,98.5
IC1018,2024-11-12,410,540,75.9
IC1044,2024-11-12,386,420,91.9
SPR2010,2024-11-12,210,340,61.8
SPR2003,2024-11-12,279,340,82.1
IC1045,2024-11-12,307,280,109.6
IC1016,2024-11-12,506,560,90.4
IC1009,2024-11-12,494,420,117.6
IC1041,2024-11-12,516,560,92.1
IC1024,2024-11-12,679,560,121.2
IC1023,2024-11-12,367,420,87.4
IC1000,2024-11-12,238,280,85.0
IC1008,2024-11-12,561,720,77.9
SPR2017,2024-11-12,517,560,92.3
SPR2013,2024-11-12,661,560,118.0
IC1007,2024-11-12,791,720,109.9
SPR2029,2024-11-12,490,680,72.1
IC1038,2024-11-12,349,280,124.6
SPR2021,2024-11-12,310,340,91.2
IC1022,2024-11-12,513,680,75.4
IC1039,2024-11-12,427,340,125.6
IC1037,2024-11-12,617,680,90.7
IC1040,2024-11-12,519,720,72.1
SPR2011,2024-11-12,376,320,117.5
IC1043,2024-11-12,484,510,94.9
SPR2016,2024-11-12,250,340,73.5
IC1047,2024-11-12,344,320,107.5
IC1035,2024-11-12,437,340,128.5
IC1038,2024-11-13,184,280,65.7
IC1012,2024-11-13,307,340,90.3
SPR2008,2024-11-13,489,510,95.9
IC1046,2024-11-13,510,480,106.2
IC1015,2024-11-13,486,640,75.9
IC1029,2024-11-13,466,640,72.8
SPR2013,2024-11-13,761,680,111.9
IC1031,2024-11-13,512,480,106.7
SPR2007,2024-11-13,247,320,77.2
SPR2027,2024-11-13,326,510,63.9
SPR2019,2024-11-13,742,640,115.9
IC1041,2024-11-13,344,320,107.5
SPR2017,2024-11-13,583,480,121.5
IC1004,2024-11-13,181,280,64.6
IC1021,2024-11-13,508,540,94.1
IC1003,2024-11-13,384,540,71.1
SPR2002,2024-11-13,729,680,107.2
IC1028,2024-11-13,263,340,77.4
IC1011,2024-11-13,399,510,78.2
SPR2005,2024-11-13,616,560,110.0
IC1027,2024-11-13,753,640,117.7
IC1049,2024-11-13,519,420,123.6
IC1018,2024-11-13,235,360,65.3
SPR2016,2024-11-13,791,680,116.3
IC1040,2024-11-13,409,320,127.8
IC1025,2024-11-13,216,340,63.5
IC1008,2024-11-13,693,560,123.8
SPR2028,2024-11-13,684,540,126.7
IC1009,2024-11-13,470,640,73.4
SPR2000,2024-11-13,277,340,81.5
IC1023,2024-11-13,275,340,80.9
IC1007,2024-11-13,708,560,126.4
SPR2025,2024-11-13,330,540,61.1
IC1001,2024-11-13,415,420,98.8
IC1006,2024-11-13,512,510,100.4
IC1048,2024-11-13,570,540,105.6
IC1010,2024-11-13,386,510,75.7
SPR2029,2024-11-13,670,720,93.1
SPR2012,2024-11-13,453,510,88.8
IC1000,2024-11-13,602,680,88.5
SPR2003,2024-11-14,300,360,83.3
SPR2016,2024-11-14,453,360,125.8
IC1004,2024-11-14,359,340,105.6
SPR2020,2024-11-14,633,560,113.0
SPR2022,2024-11-14,445,540,82.4
IC1024,2024-11-14,216,360,60.0
IC1028,2024-11-14,607,480,126.5
IC1000,2024-11-14,436,360,121.1
SPR2009,2024-11-14,441,480,91.9
IC1015,2024-11-14,313,360,86.9
SPR2017,2024-11-14,291,320,90.9
IC1031,2024-11-14,220,280,78.6
IC1048,2024-11-14,525,510,102.9
IC1025,2024-11-14,358,280,127.9
IC1016,2024-11-14,329,510,64.5
SPR2013,2024-11-14,484,420,115.2
IC1019,2024-11-14,461,720,64.0
SPR2000,2024-11-14,864,720,120.0
IC1007,2024-11-14,505,720,70.1
IC1027,2024-11-14,302,320,94.4
SPR2019,2024-11-14,516,540,95.6
IC1040,2024-11-14,749,720,104.0
SPR2010,2024-11-14,655,640,102.3
IC1022,2024-11-14,698,640,109.1
IC1033,2024-11-14,405,340,119.1
IC1047,2024-11-14,175,280,62.5
IC1023,2024-11-14,714,640,111.6
SPR2025,2024-11-14,178,280,63.6
IC1021,2024-11-14,589,510,115.5
SPR2004,2024-11-14,623,540,115.4
IC1039,2024-11-14,264,360,73.3
IC1046,2024-11-14,537,720,74.6
SPR2007,2024-11-14,183,280,65.4
IC1032,2024-11-14,491,640,76.7
IC1043,2024-11-14,512,540,94.8
SPR2021,2024-11-14,418,480,87.1
SPR2008,2024-11-14,544,720,75.6
SPR2028,2024-11-14,331,320,103.4
SPR2023,2024-11-14,347,360,96.4
IC1038,2024-11-14,233,340,68.5
IC1038,2024-11-15,593,720,82.4
SPR2015,2024-11-15,352,280,125.7
SPR2001,2024-11-15,728,680,107.1
SPR2008,2024-11-15,683,540,126.5
IC1034,2024-11-15,624,680,91.8
IC1002,2024-11-15,417,680,61.3
SPR2014,2024-11-15,415,360,115.3
SPR2000,2024-11-15,279,420,66.4
IC1017,2024-11-15,856,680,125.9
IC1025,2024-11-15,456,560,81.4
IC1027,2024-11-15,509,480,106.0
SPR2009,2024-11-15,405,340,119.1
IC1031,2024-11-15,257,280,91.8
IC1008,2024-11-15,459,510,90.0
IC1047,2024-11-15,408,560,72.9
IC1022,2024-11-15,621,560,110.9
IC1003,2024-11-15,603,720,83.8
IC1036,2024-11-15,332,320,103.8
IC1010,2024-11-15,216,280,77.1
IC1007,2024-11-15,804,720,111.7
IC1028,2024-11-15,554,510,108.6
SPR2002,2024-11-15,339,560,60.5
SPR2020,2024-11-15,429,640,67.0
SPR2019,2024-11-15,210,320,65.6
SPR2016,2024-11-15,199,320,62.2
IC1041,2024-11-15,205,320,64.1
SPR2018,2024-11-15,264,320,82.5
SPR2025,2024-11-15,477,420,113.6
SPR2010,2024-11-15,311,320,97.2
SPR2017,2024-11-15,323,480,67.3
IC1001,2024-11-15,305,480,63.5
IC1012,2024-11-15,343,510,67.3
IC1035,2024-11-15,465,540,86.1
IC1024,2024-11-15,552,680,81.2
SPR2004,2024-11-15,614,560,109.6
IC1026,2024-11-15,352,340,103.5
IC1011,2024-11-15,582,480,121.2
IC1016,2024-11-15,606,480,126.2
SPR2012,2024-11-15,432,720,60.0
IC1020,2024-11-15,410,540,75.9
SPR2009,2024-11-16,314,480,65.4
IC1041,2024-11-16,342,420,81.4
SPR2014,2024-11-16,325,320,101.6
SPR2012,2024-11-16,401,510,78.6
SPR2026,2024-11-16,205,280,73.2
IC1046,2024-11-16,444,510,87.1
SPR2025,2024-11-16,416,680,61.2
SPR2016,2024-11-16,691,540,128.0
IC1012,2024-11-16,408,320,127.5
IC1005,2024-11-16,194,280,69.3
SPR2013,2024-11-16,527,720,73.2
IC1023,2024-11-16,418,420,99.5
IC1047,2024-11-16,440,540,81.5
IC1008,2024-11-16,170,280,60.7
SPR2017,2024-11-16,229,360,63.6
IC1037,2024-11-16,599,560,107.0
SPR2003,2024-11-16,254,340,74.7
IC1022,2024-11-16,332,340,97.6
IC1000,2024-11-16,444,560,79.3
IC1038,2024-11-16,657,680,96.6
SPR2011,2024-11-16,701,540,129.8
IC1035,2024-11-16,552,510,108.2
SPR2001,2024-11-16,455,540,84.3
SPR2006,2024-11-16,688,540,127.4
IC1044,2024-11-16,212,340,62.4
SPR2005,2024-11-16,302,420,71.9
SPR2004,2024-11-16,607,640,94.8
IC1026,2024-11-16,410,510,80.4
IC1029,2024-11-16,397,360,110.3
IC1015,2024-11-16,262,420,62.4
IC1018,2024-11-16,570,720,79.2
SPR2018,2024-11-16,611,510,119.8
IC1007,2024-11-16,475,540,88.0
IC1045,2024-11-16,237,320,74.1
SPR2029,2024-11-16,491,510,96.3
IC1031,2024-11-16,291,340,85.6
IC1036,2024-11-16,287,360,79.7
IC1043,2024-11-16,811,680,119.3
IC1025,2024-11-16,813,680,119.6
SPR2002,2024-11-16,285,320,89.1
IC1038,2024-11-17,368,360,102.2
IC1028,2024-11-17,308,280,110.0
IC1022,2024-11-17,524,480,109.2
IC1043,2024-11-17,449,540,83.1
IC1003,2024-11-17,510,480,106.2
IC1047,2024-11-17,447,360,124.2
SPR2007,2024-11-17,217,340,63.8
SPR2006,2024-11-17,351,540,65.0
IC1007,2024-11-17,861,720,119.6
IC1027,2024-11-17,572,560,102.1
SPR2024,2024-11-17,210,340,61.8
IC1020,2024-11-17,318,280,113.6
SPR2005,2024-11-17,343,510,67.3
SPR2027,2024-11-17,427,360,118.6
SPR2014,2024-11-17,450,480,93.8
IC1030,2024-11-17,289,360,80.3
IC1034,2024-11-17,578,560,103.2
SPR2026,2024-11-17,230,320,71.9
IC1026,2024-11-17,410,420,97.6
SPR2028,2024-11-17,678,720,94.2
IC1033,2024-11-17,414,540,76.7
IC1018,2024-11-17,512,480,106.7
IC1012,2024-11-17,574,680,84.4
IC1004,2024-11-17,334,280,119.3
SPR2003,2024-11-17,316,480,65.8
SPR2008,2024-11-17,364,320,113.8
IC1044,2024-11-17,253,280,90.4
IC1045,2024-11-17,417,510,81.8
SPR2009,2024-11-17,641,510,125.7
SPR2010,2024-11-17,414,560,73.9
IC1021,2024-11-17,322,360,89.4
SPR2013,2024-11-17,388,420,92.4
IC1039,2024-11-17,517,640,80.8
IC1005,2024-11-17,450,680,66.2
IC1046,2024-11-17,592,480,123.3
IC1048,2024-11-17,784,640,122.5
IC1041,2024-11-17,561,540,103.9
IC1017,2024-11-17,463,560,82.7
SPR2019,2024-11-17,665,640,103.9
IC1002,2024-11-17,867,680,127.5
IC1039,2024-11-18,414,340,121.8
IC1009,2024-11-18,243,340,71.5
SPR2010,2024-11-18,843,720,117.1
IC1043,2024-11-18,590,510,115.7
SPR2002,2024-11-18,397,320,124.1
IC1004,2024-11-18,405,640,63.3
SPR2018,2024-11-18,409,360,113.6
IC1007,2024-11-18,550,560,98.2
